"site","zone","transect","plot","dist.on.transect","ID","treatment","herb.treat","tussock.treat","organic.depth","non.vascular","moss","lichen","mineral","organic","rock","shrub","excrement","forb","graminoid","vegetation..sum.of.shrub..gram..forb.","litter","other","total","nat.seedling.sp.y0","nat.seedling.count.y0","nat.seedling.sp.y1","nat.seedling.count.y1","nat.seedling.sp.y2","nat.seedling.count.y2","exp.seedling.sp","exp.seedling.count.y1","exp.seedling.count.y2","exp.seedling.count.y3","exp.seedling.dead","exp.seedling.missing","germ.y1","surv.yr1","germ.y2","surv.yr2","dead.yr2","surv.seedlings.yr2","tot.surv.yr2","germ.y3","surv.yr3","utm.zone","easting","northing","plot.photo","scar.photo","date.seeded","date.counted.yr1","date.counted.yr2","date.counted.yr3","comment","provenance","start.year","exp.duration","subplot","uniquePlot","seedT","scarT","seeds.per.plot"
"Rif Blanc","AT",1,"5",2.34,"","PSC","nonex","",0,0,0,0,5,"0",0,0,NA,65,30,95,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297976,4991440,"",NA,NA,"","","","B1P5","",2012,3,NA,"Rif Blanc_AT_1_5",0,1,170
"Rif Blanc","AT",1,"5",2.34,"","PSC","nonex","",0,0,0,0,5,"0",0,0,NA,65,30,95,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297976,4991440,"",NA,NA,"","","","B1P5","",2012,3,NA,"Rif Blanc_AT_1_5",0,1,170
"Rif Blanc","AT",1,"6",4.03,"","PSS","nonex","",0,0,0,0,5,"5",0,0,NA,30,60,90,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",1,0,NA,1,2,4,1,0,NA,NA,0,0,NA,NA,"32T",297977,4991440,"",NA,NA,"","","","B1P6","",2012,3,NA,"Rif Blanc_AT_1_6",1,0,170
"Rif Blanc","AT",1,"6",4.03,"","PSS","nonex","",0,0,0,0,5,"5",0,0,NA,30,60,90,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",1,1,NA,0,1,2,1,0,NA,NA,1,1,NA,NA,"32T",297977,4991440,"",NA,NA,"","","","B1P6","",2012,3,NA,"Rif Blanc_AT_1_6",1,0,170
"Rif Blanc","AT",2,"1",0.32,"","SS","nonex","",0,0,0,0,10,"10",0,0,NA,45,35,80,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",4,2,NA,4,0,8,4,0,NA,NA,2,2,NA,NA,"32T",297968,4991440,"",NA,NA,"","","","B2P1","",2012,3,NA,"Rif Blanc_AT_2_1",1,1,170
"Rif Blanc","AT",2,"1",0.32,"","SS","nonex","",0,0,0,0,10,"10",0,0,NA,45,35,80,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,4,3,7,0,0,NA,NA,0,0,NA,NA,"32T",297968,4991440,"",NA,NA,"","","","B2P1","",2012,3,NA,"Rif Blanc_AT_2_1",1,1,170
"Rif Blanc","AT",2,"2",1.12,"","SC","nonex","",0,0,0,0,0,"0",0,0,NA,55,45,100,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297968,4991440,"",NA,NA,"","","","B2P2","",2012,3,NA,"Rif Blanc_AT_2_2",0,1,170
"Rif Blanc","AT",2,"2",1.12,"","SC","nonex","",0,0,0,0,0,"0",0,0,NA,55,45,100,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297968,4991440,"",NA,NA,"","","","B2P2","",2012,3,NA,"Rif Blanc_AT_2_2",0,1,170
"Rif Blanc","AT",2,"3",1.67,"","CN","nonex","",0,0,0,0,15,"5",0,0,NA,40,40,80,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297967,4991440,"",NA,NA,"","","","B2P3","",2012,3,NA,"Rif Blanc_AT_2_3",0,0,170
"Rif Blanc","AT",2,"3",2,"","CN","nonex","",0,0,0,0,15,"5",0,0,NA,40,40,80,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297967,4991440,"",NA,NA,"","","","B2P3","",2012,3,NA,"Rif Blanc_AT_2_3",0,0,170
"Rif Blanc","AT",2,"4",2,"","PSS","nonex","",0,0,0,0,0,"5",0,0,NA,65,30,95,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",4,3,NA,4,1,9,4,0,NA,NA,3,3,NA,NA,"32T",297967,4991440,"",NA,NA,"","","","B2P4","",2012,3,NA,"Rif Blanc_AT_2_4",1,0,170
"Rif Blanc","AT",2,"4",1.82,"","PSS","nonex","",0,0,0,0,0,"5",0,0,NA,65,30,95,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",2,2,NA,1,5,8,2,0,NA,NA,2,2,NA,NA,"32T",297967,4991440,"",NA,NA,"","","","B2P4","",2012,3,NA,"Rif Blanc_AT_2_4",1,0,170
"Rif Blanc","AT",2,"5",2.55,"","PSC","nonex","",0,0,0,0,5,"10",0,0,NA,50,35,85,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297969,4991438,"",NA,NA,"","","","B2P5","",2012,3,NA,"Rif Blanc_AT_2_5",0,1,170
"Rif Blanc","AT",2,"5",3,"","PSC","nonex","",0,0,0,0,5,"10",0,0,NA,50,35,85,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297969,4991438,"",NA,NA,"","","","B2P5","",2012,3,NA,"Rif Blanc_AT_2_5",0,1,170
"Rif Blanc","AT",2,"6",2.92,"","SD","nonex","",0,0,0,0,0,"0",0,0,NA,75,25,100,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297969,4991438,"",NA,NA,"","","","B2P6","",2012,3,NA,"Rif Blanc_AT_2_6",1,0,170
"Rif Blanc","AT",2,"6",3,"","SD","nonex","",0,0,0,0,0,"0",0,0,NA,75,25,100,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297969,4991438,"",NA,NA,"","","","B2P6","",2012,3,NA,"Rif Blanc_AT_2_6",1,0,170
"Rif Blanc","AT",3,"1",0.1,"","SS","nonex","",0,0,0,0,15,"10",0,0,NA,30,45,75,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,1,1,2,0,0,NA,NA,0,0,NA,NA,"32T",297967,4991438,"",NA,NA,"","","","B3P1","",2012,3,NA,"Rif Blanc_AT_3_1",1,1,170
"Rif Blanc","AT",3,"1",0,"","SS","nonex","",0,0,0,0,15,"10",0,0,NA,30,45,75,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",1,0,NA,0,1,2,1,0,NA,NA,0,0,NA,NA,"32T",297967,4991438,"",NA,NA,"","","","B3P1","",2012,3,NA,"Rif Blanc_AT_3_1",1,1,170
"Rif Blanc","AT",3,"2",0.2,"","PSS","nonex","",0,0,0,0,10,"5",0,0,NA,35,50,85,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",5,4,NA,8,3,16,5,0,NA,NA,4,4,NA,NA,"32T",297967,4991438,"",NA,NA,"","","","B3P2","",2012,3,NA,"Rif Blanc_AT_3_2",1,0,170
"Rif Blanc","AT",3,"2",0,"","PSS","nonex","",0,0,0,0,10,"5",0,0,NA,35,50,85,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,4,1,5,0,0,NA,NA,0,0,NA,NA,"32T",297967,4991438,"",NA,NA,"","","","B3P2","",2012,3,NA,"Rif Blanc_AT_3_2",1,0,170
"Rif Blanc","AT",3,"3",0.9,"","CN","nonex","",0,0,0,0,0,"0",0,0,NA,70,30,100,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297967,4991438,"",NA,NA,"","","","B3P3","",2012,3,NA,"Rif Blanc_AT_3_3",0,0,170
"Rif Blanc","AT",3,"3",1,"","CN","nonex","",0,0,0,0,0,"0",0,0,NA,70,30,100,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297967,4991438,"",NA,NA,"","","","B3P3","",2012,3,NA,"Rif Blanc_AT_3_3",0,0,170
"Rif Blanc","AT",3,"4",1.35,"","SC","nonex","",0,0,0,0,5,"5",0,0,NA,35,55,90,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297968,4991437,"",NA,NA,"","","","B3P4","",2012,3,NA,"Rif Blanc_AT_3_4",0,1,170
"Rif Blanc","AT",3,"4",1,"","SC","nonex","",0,0,0,0,5,"5",0,0,NA,35,55,90,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297968,4991437,"",NA,NA,"","","","B3P4","",2012,3,NA,"Rif Blanc_AT_3_4",0,1,170
"Rif Blanc","AT",3,"5",1.5,"","PSC","nonex","",0,0,0,0,0,"0",0,0,NA,70,30,100,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297968,4991437,"",NA,NA,"","","","B3P5","",2012,3,NA,"Rif Blanc_AT_3_5",0,1,170
"Rif Blanc","AT",3,"5",2,"","PSC","nonex","",0,0,0,0,0,"0",0,0,NA,70,30,100,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297968,4991437,"",NA,NA,"","","","B3P5","",2012,3,NA,"Rif Blanc_AT_3_5",0,1,170
"Rif Blanc","AT",3,"6",2,"","SD","nonex","",0,0,0,0,0,"0",0,0,NA,55,45,100,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297969,4991435,"",NA,NA,"","","","B3P6","",2012,3,NA,"Rif Blanc_AT_3_6",1,0,170
"Rif Blanc","AT",3,"6",2.39,"","SD","nonex","",0,0,0,0,0,"0",0,0,NA,55,45,100,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",2,1,NA,0,1,3,2,0,NA,NA,1,1,NA,NA,"32T",297969,4991435,"",NA,NA,"","","","B3P6","",2012,3,NA,"Rif Blanc_AT_3_6",1,0,170
"Rif Blanc","AT",4,"1",0.25,"","PSS","nonex","",0,0,0,0,0,"10",0,0,NA,30,60,90,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",5,4,NA,4,7,16,5,0,NA,NA,4,4,NA,NA,"32T",297965,4991438,"",NA,NA,"","","","B4P1","",2012,3,NA,"Rif Blanc_AT_4_1",1,0,170
"Rif Blanc","AT",4,"1",0,"","PSS","nonex","",0,0,0,0,0,"10",0,0,NA,30,60,90,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",1,1,NA,0,0,1,1,0,NA,NA,1,1,NA,NA,"32T",297965,4991438,"",NA,NA,"","","","B4P1","",2012,3,NA,"Rif Blanc_AT_4_1",1,0,170
"Rif Blanc","AT",4,"2",1.79,"","CN","nonex","",0,0,0,0,10,"0",0,0,NA,45,45,90,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297969,4991438,"",NA,NA,"","","","B4P2","",2012,3,NA,"Rif Blanc_AT_4_2",0,0,170
"Rif Blanc","AT",4,"2",2,"","CN","nonex","",0,0,0,0,10,"0",0,0,NA,45,45,90,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297969,4991438,"",NA,NA,"","","","B4P2","",2012,3,NA,"Rif Blanc_AT_4_2",0,0,170
"Rif Blanc","AT",4,"3",2,"","SD","nonex","",0,0,0,0,0,"5",0,0,NA,45,50,95,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297969,4991437,"",NA,NA,"","","","B4P3","",2012,3,NA,"Rif Blanc_AT_4_3",1,0,170
"Rif Blanc","AT",4,"3",2.08,"","SD","nonex","",0,0,0,0,0,"5",0,0,NA,45,50,95,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",1,0,NA,0,1,2,1,0,NA,NA,0,0,NA,NA,"32T",297969,4991437,"",NA,NA,"","","","B4P3","",2012,3,NA,"Rif Blanc_AT_4_3",1,0,170
"Rif Blanc","AT",4,"4",2.57,"","SC","nonex","",0,0,0,0,0,"5",0,0,NA,35,60,95,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297971,4991435,"",NA,NA,"","","","B4P4","",2012,3,NA,"Rif Blanc_AT_4_4",0,1,170
"Rif Blanc","AT",4,"4",3,"","SC","nonex","",0,0,0,0,0,"5",0,0,NA,35,60,95,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297971,4991435,"",NA,NA,"","","","B4P4","",2012,3,NA,"Rif Blanc_AT_4_4",0,1,170
"Rif Blanc","AT",4,"5",2.85,"","SS","nonex","",0,0,0,0,5,"5",0,0,NA,45,45,90,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297972,4991437,"",NA,NA,"","","","B4P5","",2012,3,NA,"Rif Blanc_AT_4_5",1,1,170
"Rif Blanc","AT",4,"5",3,"","SS","nonex","",0,0,0,0,5,"5",0,0,NA,45,45,90,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297972,4991437,"",NA,NA,"","","","B4P5","",2012,3,NA,"Rif Blanc_AT_4_5",1,1,170
"Rif Blanc","AT",4,"6",3.84,"","PSC","nonex","",0,0,0,0,0,"0",0,0,NA,45,55,100,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297972,4991438,"",NA,NA,"","","","B4P6","",2012,3,NA,"Rif Blanc_AT_4_6",0,1,170
"Rif Blanc","AT",4,"6",4,"","PSC","nonex","",0,0,0,0,0,"0",0,0,NA,45,55,100,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297972,4991438,"",NA,NA,"","","","B4P6","",2012,3,NA,"Rif Blanc_AT_4_6",0,1,170
"Rif Blanc","AT",5,"1",0.17,"","PSS","nonex","",0,0,0,0,0,"5",0,0,NA,35,60,95,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",10,6,NA,5,5,20,10,0,NA,NA,6,6,NA,NA,"32T",297968,4991438,"",NA,NA,"","","","B5P1","",2012,3,NA,"Rif Blanc_AT_5_1",1,0,170
"Rif Blanc","AT",5,"1",0,"","PSS","nonex","",0,0,0,0,0,"5",0,0,NA,35,60,95,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",1,1,NA,2,0,3,1,0,NA,NA,1,1,NA,NA,"32T",297968,4991438,"",NA,NA,"","","","B5P1","",2012,3,NA,"Rif Blanc_AT_5_1",1,0,170
"Rif Blanc","AT",5,"2",1,"","SS","nonex","",0,0,0,0,0,"5",0,0,NA,45,55,100,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",3,2,NA,0,0,3,3,0,NA,NA,2,2,NA,NA,"32T",297968,4991438,"",NA,NA,"","","","B5P2","",2012,3,NA,"Rif Blanc_AT_5_2",1,1,170
"Rif Blanc","AT",5,"2",0.72,"","SS","nonex","",0,0,0,0,0,"5",0,0,NA,45,55,100,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,2,2,0,0,NA,NA,0,0,NA,NA,"32T",297968,4991438,"",NA,NA,"","","","B5P2","",2012,3,NA,"Rif Blanc_AT_5_2",1,1,170
"Rif Blanc","AT",5,"3",0.9,"","SC","nonex","",0,0,0,0,0,"0",0,0,NA,60,40,100,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297969,4991438,"",NA,NA,"","","","B5P3","",2012,3,NA,"Rif Blanc_AT_5_3",0,1,170
"Rif Blanc","AT",5,"3",1,"","SC","nonex","",0,0,0,0,0,"0",0,0,NA,60,40,100,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297969,4991438,"",NA,NA,"","","","B5P3","",2012,3,NA,"Rif Blanc_AT_5_3",0,1,170
"Rif Blanc","AT",5,"4",1.15,"","PSC","nonex","",0,0,0,0,0,"3",2,0,NA,50,45,95,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297969,4991438,"",NA,NA,"","","","B5P4","",2012,3,NA,"Rif Blanc_AT_5_4",0,1,170
"Rif Blanc","AT",5,"4",1,"","PSC","nonex","",0,0,0,0,0,"3",2,0,NA,50,45,95,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297969,4991438,"",NA,NA,"","","","B5P4","",2012,3,NA,"Rif Blanc_AT_5_4",0,1,170
"Rif Blanc","AT",5,"5",2.1,"","SD","nonex","",0,0,0,0,10,"0",0,0,NA,50,40,90,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297969,4991438,"",NA,NA,"","","","B5P5","",2012,3,NA,"Rif Blanc_AT_5_5",1,0,170
"Rif Blanc","AT",5,"5",2,"","SD","nonex","",0,0,0,0,10,"0",0,0,NA,50,40,90,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297969,4991438,"",NA,NA,"","","","B5P5","",2012,3,NA,"Rif Blanc_AT_5_5",1,0,170
"Rif Blanc","AT",5,"6",3.66,"","CN","nonex","",0,0,0,0,0,"5",0,0,NA,45,45,90,NA,0,100,NA,0,"",NA,"",NA,"Larix decidua",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297971,4991438,"",NA,NA,"","","","B5P6","",2012,3,NA,"Rif Blanc_AT_5_6",0,0,170
"Rif Blanc","AT",5,"6",4,"","CN","nonex","",0,0,0,0,0,"5",0,0,NA,45,45,90,NA,0,100,NA,0,"",NA,"",NA,"Pinus uncinata",0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,"32T",297971,4991438,"",NA,NA,"","","","B5P6","",2012,3,NA,"Rif Blanc_AT_5_6",0,0,170
"Ruby Ranges","AT",1,"1",0,"","PSC","nonex","",19,NA,NA,NA,NA,"98",NA,NA,NA,75,NA,75,20,NA,193,NA,0,"",NA,"",NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_1",0,1,145
"Ruby Ranges","AT",1,"2",0.55,"","PSC","nonex","",12,NA,NA,NA,NA,"95",NA,20,NA,55,NA,75,5,NA,175,NA,0,"",NA,"",NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_2",0,1,145
"Ruby Ranges","AT",1,"3",0.92,"","SC","nonex","",10,3,NA,NA,NA,"93",NA,NA,NA,75,NA,75,5,NA,176,NA,0,"",NA,"",NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_3",0,1,145
"Ruby Ranges","AT",1,"4",1.07,"","PSC","nonex","",19,NA,NA,NA,NA,"95",NA,10,NA,90,NA,100,10,NA,205,NA,0,"",NA,"",NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_4",0,1,145
"Ruby Ranges","AT",1,"5",2.02,"","SS","nonex","",6,NA,NA,NA,NA,"97",NA,30,NA,65,NA,95,5,NA,197,NA,0,"",NA,"",NA,"Picea glauca",3,1,NA,NA,NA,3,0,1,1,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_5",1,1,145
"Ruby Ranges","AT",1,"6",2.45,"","PSC","nonex","",23,NA,NA,NA,NA,"97",NA,NA,NA,65,NA,65,5,NA,167,NA,0,"Picea glauca",1,"",NA,NA,0,0,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_6",0,1,145
"Ruby Ranges","AT",1,"7",4.55,"","PSC","nonex","",15,NA,NA,NA,NA,"98",NA,NA,NA,75,NA,75,5,NA,178,NA,0,"",NA,"",NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_7",0,1,145
"Ruby Ranges","AT",1,"8",5.06,"","PSS","nonex","",9,NA,NA,NA,NA,"98",NA,NA,NA,80,NA,80,NA,NA,178,NA,0,"",NA,"",NA,"Picea glauca",8,0,NA,NA,NA,8,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_8",1,0,145
"Ruby Ranges","AT",1,"9",5.86,"","CN","nonex","",13,NA,NA,NA,NA,"91",NA,NA,NA,30,NA,30,50,NA,171,NA,0,"",NA,"",NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_9",0,0,145
"Ruby Ranges","AT",1,"10",6.24,"","SD","nonex","",19,NA,NA,NA,NA,"90",NA,NA,NA,60,NA,60,15,NA,165,NA,0,"",NA,"",NA,"Picea glauca",2,0,NA,NA,NA,2,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_10",1,0,145
"Ruby Ranges","AT",1,"11",6.82,"","SC","nonex","",13,NA,NA,NA,NA,"96",NA,5,NA,80,NA,85,NA,NA,181,NA,0,"",NA,"",NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_11",0,1,145
"Ruby Ranges","AT",1,"12",7.14,"","CN","nonex","",13,NA,NA,NA,NA,"94",NA,20,NA,30,NA,50,NA,NA,144,NA,0,"",NA,"",NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_12",0,0,145
"Ruby Ranges","AT",1,"13",8.48,"","CN","nonex","",7,NA,NA,NA,NA,"94",NA,10,NA,5,NA,15,60,NA,169,NA,0,"",NA,"",NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_13",0,0,145
"Ruby Ranges","AT",1,"14",8.94,"","SD","nonex","",14.5,NA,NA,NA,NA,"95",NA,15,NA,30,NA,45,NA,NA,140,NA,0,"",NA,"",NA,"Picea glauca",4,0,NA,NA,NA,4,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_14",1,0,145
"Ruby Ranges","AT",1,"15",9.55,"","SD","nonex","",14,NA,NA,NA,NA,"97",NA,NA,NA,50,NA,50,5,NA,152,NA,0,"",NA,"",NA,"Picea glauca",3,0,NA,NA,NA,3,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_15",1,0,145
"Ruby Ranges","AT",1,"16",10.24,"","PSS","nonex","",27,NA,NA,NA,NA,"96",NA,5,NA,80,NA,85,NA,NA,181,NA,0,"",NA,"",NA,"Picea glauca",12,0,NA,NA,NA,12,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_16",1,0,145
"Ruby Ranges","AT",1,"17",11.5,"","SS","nonex","",17,NA,NA,NA,NA,"5",NA,98,NA,85,NA,183,5,NA,193,NA,0,"",NA,"",NA,"Picea glauca",3,0,NA,NA,NA,3,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_17",1,1,145
"Ruby Ranges","AT",1,"18",12.1,"","PSS","nonex","",17.5,5,NA,NA,NA,"90",NA,55,NA,30,NA,85,NA,NA,180,NA,0,"",NA,"",NA,"Picea glauca",19,0,NA,NA,NA,19,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_18",1,0,145
"Ruby Ranges","AT",1,"19",13.16,"","SS","nonex","",7.5,NA,NA,NA,NA,"96",NA,30,NA,60,NA,90,10,NA,196,NA,0,"",NA,"",NA,"Picea glauca",6,1,NA,NA,NA,6,0,1,1,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_19",1,1,145
"Ruby Ranges","AT",1,"20",13.46,"","SS","nonex","",16.5,NA,NA,NA,NA,"97",NA,50,NA,20,NA,70,10,NA,177,NA,0,"",NA,"",NA,"Picea glauca",5,1,NA,NA,NA,5,0,1,1,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_20",1,1,145
"Ruby Ranges","AT",1,"21",14.43,"","SD","nonex","",9,NA,NA,NA,NA,"95",NA,35,NA,50,NA,85,15,NA,195,NA,0,"",NA,"",NA,"Picea glauca",2,0,NA,NA,NA,2,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_21",1,0,145
"Ruby Ranges","AT",1,"22",15.57,"","CN","nonex","",18.5,NA,NA,NA,NA,"97",NA,10,NA,60,NA,70,NA,NA,167,NA,0,"",NA,"",NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_22",0,0,145
"Ruby Ranges","AT",1,"23",18.81,"","SC","nonex","",11,NA,NA,NA,NA,"94",NA,5,NA,85,NA,90,NA,NA,184,NA,0,"",NA,"",NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,"7V",NA,NA,"",NA,NA,"","","","","",2013,2,NA,"Ruby Ranges_AT_1_23",0,1,145
