"site","zone","transect","plot","dist.on.transect","ID","treatment","herb.treat","tussock.treat","organic.depth","non.vascular","moss","lichen","mineral","organic","rock","shrub","excrement","forb","graminoid","vegetation..sum.of.shrub..gram..forb.","litter","other","total","nat.seedling.sp.y0","nat.seedling.count.y0","nat.seedling.sp.y1","nat.seedling.count.y1","nat.seedling.sp.y2","nat.seedling.count.y2","exp.seedling.sp","exp.seedling.count.y1","exp.seedling.count.y2","exp.seedling.count.y3","exp.seedling.dead","exp.seedling.missing","dead.yr.1","germ.y1","surv.yr1","germ.y2","surv.yr2","dead.yr2","surv.seedlings.yr2","tot.surv.yr2","germ.y3","surv.yr3","utm.zone","easting","northing","plot.photo","scar.photo","date.seeded","date.counted.yr1","date.counted.yr2","date.counted.yr3","comment","provenance","start.year","exp.duration","subplot"
"Churchill, MB","F",1,"1306",3.82,"","SC","nonex","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453030,6497800,"1306.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1308",6.4,"","SS","nonex","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453033,6497799,"1308.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1308",6.4,"","SS","nonex","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453033,6497799,"1308.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1310",8.47,"","SC","nonex","",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453037,6497797,"1310.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1310",8.47,"","SC","nonex","",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453037,6497797,"1310.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1313",11.65,"","SS","nonex","",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453039,6497797,"1313.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1313",11.65,"","SS","nonex","",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453039,6497797,"1313.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1314",12.9,"","SC","nonex","",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453039,6497801,"1314.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1314",12.9,"","SC","nonex","",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453039,6497801,"1314.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1316",14.74,"","SS","nonex","",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453042,6497799,"1316.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1316",14.74,"","SS","nonex","",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453042,6497799,"1316.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1318",17.62,"","SC","nonex","",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453047,6497800,"1318.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1318",17.62,"","SC","nonex","",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453047,6497800,"1318.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1344",18.91,"","SS","nonex","",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453047,6497804,"1344.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1344",18.91,"","SS","nonex","",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453047,6497804,"1344.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1345",20.32,"","SC","nonex","",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453048,6497805,"1345.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","F",1,"1345",20.32,"","SC","nonex","",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"15V",453048,6497805,"1345.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.1,"504",0.31,"","SS","nonex","",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"504-524.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.1,"506",2.82,"","SC","nonex","",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"506-526.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.1,"510",6.93,"","SC","nonex","",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"510-530.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.1,"511",7.94,"","SS","","",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,"8V",NA,NA,"511-531.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.1,"513",9.34,"","SS","nonex","",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,6,NA,NA,NA,NA,NA,"8V",NA,NA,"513-533.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.1,"514",10.78,"","SC","nonex","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"514-534.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.1,"518",14.69,"","SS","nonex","",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,2,NA,NA,NA,NA,NA,"8V",NA,NA,"518-538.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.1,"519",15.44,"","SC","nonex","",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"519-539.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.1,"521",17.32,"","SS","nonex","",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,"8V",NA,NA,"521-541.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.1,"523",19.92,"","SC","nonex","",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"523-543.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.2,"504",0.31,"","SS","nonex","",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"504-524.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.2,"506",2.82,"","SC","nonex","",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"506-526.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.2,"510",6.93,"","SC","nonex","",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"510-530.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.2,"511",7.94,"","SS","nonex","",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,"8V",NA,NA,"511-531.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.2,"513",9.34,"","SS","nonex","",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,"8V",NA,NA,"513-533.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.2,"514",10.78,"","SC","nonex","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"514-534.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.2,"518",14.69,"","SS","nonex","",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,6,NA,NA,NA,NA,NA,"8V",NA,NA,"518-538.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.2,"519",15.44,"","SC","nonex","",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"519-539.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.2,"521",17.32,"","SS","nonex","",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,"8V",NA,NA,"521-541.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.2,"523",19.92,"","SC","nonex","",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"523-543.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.3,"524",0.31,"","SS","nonex","",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"504-524.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.3,"526",2.82,"","SC","nonex","",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"506-526.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.3,"530",6.93,"","SC","nonex","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"510-530.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.3,"531",7.94,"","SS","nonex","",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,"8V",NA,NA,"511-531.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.3,"533",9.34,"","SS","nonex","",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,"8V",NA,NA,"513-533.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.3,"534",10.78,"","SC","nonex","",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"514-534.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.3,"538",14.69,"","SS","nonex","",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,"8V",NA,NA,"518-538.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.3,"539",15.44,"","SC","nonex","",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"519-539.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.3,"541",17.32,"","SS","nonex","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,4,NA,NA,NA,NA,NA,"8V",NA,NA,"521-541.jpg",NA,"","","","","","",2013,2,NA
"Wolf Creek, YK","AT",1.3,"543",19.92,"","SC","nonex","",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"523-543.jpg",NA,"","","","","","",2013,2,NA
"Churchill, MB","AT",1,"2502",1.99,"","SS","nonex","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450428,6512589,"2502.jpg",NA,"","","","","","",2014,2,NA
"Churchill, MB","AT",1,"2502",1.99,"","SS","nonex","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450428,6512589,"2502.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2504",4.58,"","SC","nonex","",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450429,6512589,"2504.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2504",4.58,"","SC","nonex","",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450429,6512589,"2504.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2506",6.62,"","SS","nonex","",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450433,6512587,"2506.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2506",6.62,"","SS","nonex","",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450433,6512587,"2506.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2508",8.9,"","SC","nonex","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450434,6512585,"2508.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2508",8.9,"","SC","nonex","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450434,6512585,"2508.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2510",11.26,"","SS","nonex","",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450436,6512583,"2510.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2510",11.26,"","SS","nonex","",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450436,6512583,"2510.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2512",12.92,"","SC","nonex","",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450436,6512582,"2512.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2512",12.92,"","SC","nonex","",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450436,6512582,"2512.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2514",14.88,"","SS","nonex","",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450439,6512583,"2514.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2514",14.88,"","SS","nonex","",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450439,6512583,"2514.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2516",16.76,"","SC","nonex","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450439,6512579,"2516.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2516",16.76,"","SC","nonex","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450439,6512579,"2516.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2518",19.34,"","SS","nonex","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450442,6512582,"2518.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2518",19.34,"","SS","nonex","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450442,6512582,"2518.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2520",21.43,"","SC","nonex","",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450444,6512582,"2520.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","AT",1,"2520",21.43,"","SC","nonex","",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",450444,6512582,"2520.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","T",1,"1368",1.7,"","SC","nonex","",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",452044,6512163,"1368.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","T",1,"1370",3.84,"","SC","nonex","",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",452045,6512160,"1370.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","T",1,"1371",5.19,"","SS","nonex","",20,0,0,0,0,0,NA,87,NA,0,13,"",NA,100,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",452046,6512159,"1371.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","T",1,"1372",6.19,"","CN","nonex","",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",452046,6512158,"1372.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","T",1,"1374",8.78,"","CN","nonex","",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,"Picea glauca",2,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",452044,6512154,"1374.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","T",1,"1377",12.36,"","SS","nonex","",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",452050,6512153,"1377.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","T",1,"1379",14.98,"","SS","nonex","",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",452054,6512151,"1379.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","T",1,"1384",17.82,"","SS","nonex","",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",452055,6512149,"1384.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","T",1,"1386",20.14,"","SC","nonex","",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,"Picea glauca",1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",452054,6512147,"1386.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","T",1,"1388",23.08,"","CN","nonex","",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",452059,6512147,"1388.jpg",NA,"","","","","","",2014,1,NA
"Churchill, MB","T",1,"1348",1.53,"","SS","nonex","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15V",451078,6509174,"1348.jpg",NA,"","","","","","",2014,1,NA
