"site","zone","transect","plot","dist.on.transect","ID","treatment","herb.treat","tussock.treat","organic.depth","non.vascular","moss","lichen","mineral","organic","rock","shrub","excrement","forb","graminoid","vegetation..sum.of.shrub..gram..forb.","litter","other","total","nat.seedling.sp.y0","nat.seedling.count.y0","nat.seedling.sp.y1","nat.seedling.count.y1","nat.seedling.sp.y2","nat.seedling.count.y2","exp.seedling.sp","exp.seedling.count.y1","exp.seedling.count.y2","exp.seedling.count.y3","exp.seedling.dead","exp.seedling.missing","germ.y1","surv.yr1","germ.y2","surv.yr2","dead.yr2","surv.seedlings.yr2","tot.surv.yr2","germ.y3","surv.yr3","utm.zone","easting","northing","plot.photo","scar.photo","date.seeded","date.counted.yr1","date.counted.yr2","date.counted.yr3","comment","provenance","start.year","exp.duration"
"Tesso","AT","1.0","7","6.30","","SD","ex","",NA,"0","0","0","0","15","5","80","0",NA,"0","80",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Exclusion from herbivores with mesh cage (mesh size 0.5 cm)",NA,"","","","","","","2014","1"
"Tesso","AT","1.0","8","7.50","","SC","nonex","","7.00","0","0","0","0","30","0","65","0",NA,"5","70",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","AT","1.0","9","8.60","","SD","nonex","",NA,"0","0","0","0","20","9","70","1",NA,"0","70",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","AT","1.0","10","9.40","","SS","nonex","","6.00","0","0","0","0","55","20","10","0",NA,"15","25",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Label plot 775",NA,"","","","","","","2014","1"
"Tesso","AT","1.0","11","10.70","","SS","ex","","8.00","0","0","0","0","30","15","40","0",NA,"15","55",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Exclusion from herbivores with mesh cage (mesh size 0.5 cm)",NA,"","","","","","","2014","1"
"Tesso","AT","1.0","12","11.90","","SD","nonex","",NA,"5","5","0","0","35","5","55","0",NA,"0","55",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","1",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Label plot 773",NA,"","","","","","","2014","1"
"Tesso","AT","1.0","13","13.40","","SC","nonex","","6.00","15","15","0","0","35","15","35","0",NA,"0","35",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","AT","1.0","14","14.30","","SS","nonex","","7.00","10","10","0","0","15","14","40","1",NA,"20","60",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","AT","1.0","15","15.40","","CN","nonex","",NA,"0","0","0","0","25","15","10","0",NA,"50","60",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","AT","1.0","16","16.20","","SS","nonex","","7.00","0","0","0","0","60","10","5","0",NA,"25","30",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Label plot 757",NA,"","","","","","","2014","1"
"Tesso","AT","1.0","17","17.20","","SD","nonex","",NA,"0","0","0","0","35","10","45","0",NA,"10","55",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","AT","1.0","18","18.10","","SC","nonex","","18.00","0","0","0","0","10","5","85","0",NA,"0","85",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","AT","1.0","19","19.00","","CN","nonex","",NA,"0","0","0","0","15","5","75","0",NA,"5","80",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","AT","1.0","20","20.00","","SC","nonex","","7.00","0","0","0","0","25","25","35","0",NA,"15","50",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","T","1.0","1","0.00","","CN","nonex","",NA,"0","0","0","0","20","0","80","0",NA,"0","80",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","T","1.0","2","1.20","","SD","ex","",NA,"0","0","0","0","20","0","75","0",NA,"5","80",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Exclusion from herbivores with mesh cage (mesh size 0.5 cm)",NA,"","","","","","","2014","1"
"Tesso","T","1.0","3","2.10","","SS","ex","","5.00","0","0","0","0","10","0","85","0",NA,"5","90",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","1",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Exclusion from herbivores with mesh cage (mesh size 0.5 cm)",NA,"","","","","","","2014","1"
"Tesso","T","1.0","4","3.40","","SC","nonex","","6.00","0","0","0","0","10","30","70","0",NA,"0","70",NA,NA,"110","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","T","1.0","5","4.30","","SD","ex","",NA,"0","0","0","0","30","20","50","0",NA,"0","50",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Exclusion from herbivores with mesh cage (mesh size 0.5 cm)",NA,"","","","","","","2014","1"
"Tesso","T","1.0","6","5.00","","SS","ex","","5.00","0","0","0","0","20","15","65","0",NA,"0","65",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,"1",NA,"1","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Exclusion from herbivores with mesh cage (mesh size 0.5 cm)",NA,"","","","","","","2014","1"
"Tesso","T","1.0","7","6.00","","SS","nonex","","7.00","0","0","0","0","40","0","50","0",NA,"10","60",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","T","1.0","8","7.00","","SC","nonex","","8.00","0","0","0","0","25","0","65","0",NA,"10","75",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","T","1.0","9","8.90","","CN","nonex","",NA,"0","0","0","0","20","5","65","0",NA,"10","75",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","T","1.0","10","9.70","","SS","nonex","","5.00","0","0","0","0","20","0","80","0",NA,"0","80",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","1",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Label plot 753",NA,"","","","","","","2014","1"
"Tesso","T","1.0","11","11.00","","SD","nonex","",NA,"5","0","5","0","25","0","60","0",NA,"10","70",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","T","1.0","12","12.10","","SC","nonex","","6.00","0","0","0","0","55","0","40","0",NA,"5","45",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","T","1.0","13","13.10","","CN","nonex","",NA,"0","0","0","0","25","5","55","0",NA,"5","60",NA,NA,"90","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Label plot 741",NA,"","","","","","","2014","1"
"Tesso","T","1.0","14","13.90","","SC","nonex","","6.00","0","0","0","0","45","10","65","0",NA,"0","65",NA,NA,"120","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","T","1.0","15","15.70","","SS","nonex","","14.00","0","0","0","0","30","0","70","0",NA,"0","70",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","T","1.0","16","16.90","","SD","nonex","",NA,"0","0","0","0","40","0","60","0",NA,"0","60",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","T","1.0","17","17.60","","CN","nonex","",NA,"0","0","0","0","45","0","50","0",NA,"5","55",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","T","1.0","18","18.90","","SD","nonex","",NA,"0","0","0","0","35","0","45","0",NA,"20","65",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","T","1.0","19","19.70","","SC","nonex","","7.00","0","0","0","0","20","5","70","0",NA,"5","75",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Tesso","T","1.0","20","20.90","","CN","nonex","",NA,"0","0","0","0","9","0","90","1",NA,"0","90",NA,NA,"100","",NA,"",NA,"",NA,"Pinus.uncinata","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","","","","","","2014","1"
"Texas Creek","AT","1.0","1","0.72","","SD","nonex","","0.00","8","7","1","0","0","16","24",NA,"24","5","52","24",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9178",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","2","1.62","","SC","nonex","","0.00","2","1","1","4","0","1","58",NA,"6","3","66","27",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9179","9200","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","3","2.71","","CN","nonex","","0.00","0","0","0","9","0","2","23",NA,"5","7","35","54",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9180",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","4","3.75","","SS","nonex","","0.00","9","0","9","9","0","6","23",NA,"5","3","31","45",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9181","9201","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","5","5.09","","SC","nonex","","0.00","10","0","10","2","0","12","55",NA,"10","1","66","10",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9182","9202","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","6","6.55","","CN","nonex","","0.00","24","0","24","43","0","7","6",NA,"6","1","13","12",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9183",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","7","7.36","","SC","nonex","","0.00","6","0","6","8","0","23","41",NA,"9","3","53","9",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9184","9203","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","8","8.35","","SS","nonex","","0.00","13","0","13","31","0","19","4",NA,"13","3","19","19",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9185","9204","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","9","9.30","","SD","nonex","","0.00","16","0","16","10","0","0","42",NA,"16","1","58","16",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9186",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","10","10.17","","SC","nonex","","0.00","5","0","5","4","0","17","49",NA,"6","1","55","19",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9187","9205","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","11","11.10","","SD","nonex","","0.00","7","0","7","8","0","2","57",NA,"6","4","67","15",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9188",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","12","12.49","","CN","nonex","","0.00","18","2","16","6","0","11","38",NA,"11","5","54","11",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9189",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","13","13.44","","SD","nonex","","0.00","11","1","10","10","0","3","16",NA,"16","2","33","42",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9190",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","14","14.63","","SS","nonex","","0.00","14","10","5","1","0","22","43",NA,"10","5","58","5",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9191","9207","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","15","15.50","","SS","nonex","","0.00","25","10","15","7","0","27","15",NA,"15","3","33","8",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9192","9208","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","16","16.51","","SC","nonex","","0.00","45","28","17","15","0","7","12",NA,"10","0","22","10",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9193","9209","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","17","17.36","","CN","nonex","","0.00","15","5","10","5","0","10","39",NA,"10","8","56","15",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9194",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","18","18.29","","SD","nonex","","0.00","15","2","13","5","0","0","47",NA,"5","1","54","26",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9195",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","19","19.25","","SS","nonex","","0.00","6","1","5","16","0","13","36",NA,"10","8","55","10",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9196","9210","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","AT","1.0","20","21.90","","SC","nonex","","4.00","0","0","0","0","0","0","0",NA,"20","68","88","12",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9155","9166","6-Oct-14","8/28/2015","","","","","2014","1"
"Texas Creek","T","1.0","1","0.61","","CN","nonex","","0.00","6","1","5","5","0","15","20",NA,"14","30","64","10",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9246",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","2","1.42","","SC","nonex","","0.00","10","5","5","5","0","15","25",NA,"10","25","60","10",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9247","9266","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","3","2.68","","SD","nonex","","0.00","10","10","0","5","0","0","20",NA,"20","40","80","5",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9248",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","4","4.05","","CN","nonex","","0.00","5","0","5","10","0","0","10",NA,"15","45","70","15",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9249",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","5","4.90","","SD","nonex","","0.00","5","5","0","10","0","5","5",NA,"15","40","60","20",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9250",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","6","6.37","","SS","nonex","","0.00","5","0","5","30","0","10","10",NA,"20","10","40","15",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9251","9267","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","7","7.15","","SC","nonex","","0.00","5","0","5","10","0","0","40",NA,"10","20","70","15",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9252","9268","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","8","7.84","","SC","nonex","","0.00","6","1","5","10","0","0","50",NA,"9","15","74","10",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9253","9269","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","9","9.12","","SD","nonex","","0.00","2","1","1","10","0","0","58",NA,"5","15","78","10",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9254",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","10","9.96","","SC","nonex","","0.00","6","5","1","15","0","0","45",NA,"15","10","70","9",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9255","9270","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","11","10.72","","SS","nonex","","0.00","0","0","0","10","0","0","55",NA,"10","15","80","10",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9256","9271","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","12","11.93","","CN","nonex","","0.00","0","0","0","10","0","0","15",NA,"10","55","80","10",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9257",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","13","13.10","","SD","nonex","","0.00","2","1","1","15","0","0","44",NA,"10","19","73","10",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9258",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","14","14.11","","SS","nonex","","0.00","6","5","1","5","0","5","45",NA,"10","20","75","9",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9259","9272","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","15","15.21","","CN","nonex","","0.00","6","5","1","15","0","10","30",NA,"9","20","59","10",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9260",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","16","16.02","","CN","nonex","","0.00","10","5","5","10","0","0","30",NA,"10","30","70","10",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9261",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","17","17.29","","SD","nonex","","0.00","6","5","1","5","0","10","14",NA,"5","55","74","5",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9262",NA,"7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","18","17.90","","SS","nonex","","0.00","6","5","1","1","0","5","28",NA,"15","40","83","5",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9263","9273","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","19","19.00","","SC","nonex","","0.00","5","5","0","0","0","5","20",NA,"15","50","85","5",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9264","9274","7-Oct-14","2015 08 29","","","","","2014","1"
"Texas Creek","T","1.0","20","19.80","","SS","nonex","","0.00","6","5","1","9","0","0","20",NA,"5","55","80","5",NA,"100","",NA,"",NA,"",NA,"Abies.lasiocarpa","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"10U",NA,NA,"9265","9275","7-Oct-14","2015 08 29","","","","","2014","1"
"Churchill","AT","1.0","2501a","97.00","","2","","","5.00",NA,"9","8","0","43",NA,"39",NA,"0","0",NA,NA,"40","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"15V","450427.0","6512590","2501.jpg",NA,"","","","","","","2013","2"
"Churchill","AT","1.0","2501b","97.00","","2","","","5.00",NA,"10","16","0","32",NA,"42",NA,"0","1",NA,NA,"43","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"15V","450427.0","6512590","2501.jpg",NA,"","","","","","","2013","2"
"Churchill","AT","1.0","2502a","199.00","","4","","","5.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"15V","450428.0","6512589","2502.jpg",NA,"","","","","","","2013","2"
"Churchill","AT","1.0","2502b","199.00","","4","","","5.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"15V","450428.0","6512589","2502.jpg",NA,"","","","","","","2013","2"
"Churchill","AT","1.0","2503a","326.00","","1","","","4.00",NA,"2","8","0","39",NA,"50",NA,"0","1",NA,NA,"51","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"15V","450428.0","6512589","2503.jpg",NA,"","","","","","","2013","2"
"Churchill","AT","1.0","2503b","326.00","","1","","","4.00",NA,"0","9","0","50",NA,"40",NA,"0","0",NA,NA,"40","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"15V","450428.0","6512589","2503.jpg",NA,"","","","","","","2013","2"
"Churchill","AT","1.0","2504a","458.00","","3","","","4.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"15V","450429.0","6512589","2504.jpg",NA,"","","","","","","2013","2"
